id,genre,track_name,location,preview_url,filename,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mood
6VnSkysUFuLEayG0LIQlVF,impressionism,"Deux Arabesques, L66: No. 1: Andantino con moto","./scrapes/Romance/Deux Arabesques, L66: No. 1: Andantino con moto.mp3",https://p.scdn.co/mp3-preview/32b2a6e6be29b8e411c5dd5dd8c434b261a5bd39?cid=04efa8f320b849739fa98c7d12ffbe9c,"Deux Arabesques, L66: No. 1: Andantino con moto.mp3",Claude Debussy,0.272,0.0132,4,-28.85,1,0.0365,0.99,0.924,0.0875,0.0743,73.368,Romance
76wV53YHl0tGEvT3L0QzvK,norwegian classical,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Edvard Grieg,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
3le18KtMaLe7NdqEoVwfJq,german romanticism,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto","./scrapes/Romance/Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",https://p.scdn.co/mp3-preview/62cd86348dae44c313292189edf010b581f44080?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Concerto ""No. 6"" in D Major, Op. 61a: II. Larghetto.mp3",Ludwig van Beethoven,0.299,0.0229,7,-29.804,1,0.0441,0.981,0.81,0.0865,0.056,102.003,Romance
7mcPqBUHml77xY5RfM0ecF,classical,"Bach, JS: Goldberg Variations, BWV 988: Aria","./scrapes/Romance/Bach, JS: Goldberg Variations, BWV 988: Aria.mp3",https://p.scdn.co/mp3-preview/0481d6df96ad8f1290ef0891d6dd710dc35cb284?cid=04efa8f320b849739fa98c7d12ffbe9c,"Bach, JS: Goldberg Variations, BWV 988: Aria.mp3",Johann Sebastian Bach,0.277,0.0099,7,-31.727,1,0.0447,0.995,0.908,0.0608,0.189,75.941,Romance
0AoBVHrn422YM52l4TAS0P,classical performance,Siegfried Idyll,./scrapes/Romance/Siegfried Idyll.mp3,https://p.scdn.co/mp3-preview/2f78ca24883a070ae3751a933d5fc0c85baddd20?cid=04efa8f320b849739fa98c7d12ffbe9c,Siegfried Idyll.mp3,Swedish Chamber Orchestra,0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,Romance
1Oo7XEqkrwifJn17aA0ocF,russian classical piano,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Arcadi Volodos,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
4ksxLnn1ymLGRKnwhba45Y,early music,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)","./scrapes/Romance/Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",https://p.scdn.co/mp3-preview/c13604ff72081d4762bbaf2ef0810e2a8d970765?cid=04efa8f320b849739fa98c7d12ffbe9c,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",Johann Sebastian Bach,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,Romance
7mcPqBUHml77xY5RfM0ecF,early music,"Bach, JS: Goldberg Variations, BWV 988: Aria","./scrapes/Romance/Bach, JS: Goldberg Variations, BWV 988: Aria.mp3",https://p.scdn.co/mp3-preview/0481d6df96ad8f1290ef0891d6dd710dc35cb284?cid=04efa8f320b849739fa98c7d12ffbe9c,"Bach, JS: Goldberg Variations, BWV 988: Aria.mp3",Johann Sebastian Bach,0.277,0.0099,7,-31.727,1,0.0447,0.995,0.908,0.0608,0.189,75.941,Romance
76wV53YHl0tGEvT3L0QzvK,classical,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Edvard Grieg,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
49EwpnNNoyCeATcJKI3A4G,classical performance,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento","./scrapes/Romance/Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",https://p.scdn.co/mp3-preview/3198f682f60189a7378bc6006383db22097893f4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",Janine Jansen,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,Romance
6N7JzrteJv8lsr1GWYyu0b,post-romantic era,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,./scrapes/Romance/Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif.mp3,https://p.scdn.co/mp3-preview/9d2f2efefe64782278a1baa93cfdff48aa106987?cid=04efa8f320b849739fa98c7d12ffbe9c,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif.mp3,Claude Debussy,0.343,0.0252,1,-27.013,1,0.0488,0.993,0.932,0.0454,0.0395,67.207,Romance
1eUMjPofs5R6PotojRzniV,late romantic era,"Annees de pelerinage, 1st year, Switzerland, S160/R10: No. 9. Les cloches de Geneve (The Bells of Geneva)","./scrapes/Romance/Annees de pelerinage, 1st year, Switzerland, S160/R10: No. 9. Les cloches de Geneve (The Bells of Geneva).mp3",https://p.scdn.co/mp3-preview/076c476806fcf7d9a6b3717764401968e945f4f9?cid=04efa8f320b849739fa98c7d12ffbe9c,"Annees de pelerinage, 1st year, Switzerland, S160/R10: No. 9. Les cloches de Geneve (The Bells of Geneva).mp3",Franz Liszt,0.345,0.0085,11,-25.382,1,0.049,0.985,0.857,0.087,0.0518,129.6,Romance
76wV53YHl0tGEvT3L0QzvK,classical,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto","./scrapes/Romance/Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",https://p.scdn.co/mp3-preview/02dbbdb36a1e3c1aa96aca51b91836f48679b3a8?cid=04efa8f320b849739fa98c7d12ffbe9c,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto.mp3",Edvard Grieg,0.426,0.00278,10,-38.817,1,0.0593,0.995,0.909,0.105,0.197,71.524,Romance
4M0hZaXRCWJb7zwWbOKx7f,late romantic era,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto","./scrapes/Romance/Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",https://p.scdn.co/mp3-preview/ddaa9289d3545f97a6102180f44c46ad45d37987?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",Camille Saint-Saëns,0.166,0.0127,5,-29.865,1,0.0427,0.98,0.417,0.091,0.0525,72.154,Romance
49EwpnNNoyCeATcJKI3A4G,late romantic era,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento","./scrapes/Romance/Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",https://p.scdn.co/mp3-preview/3198f682f60189a7378bc6006383db22097893f4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",Johannes Brahms,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,Romance
36BiPe234qbAkX7kKxCF8z,classical,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645","./scrapes/Romance/Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",https://p.scdn.co/mp3-preview/0b4a15cd08af7f4695fddad7c3c3fe0893d8b361?cid=04efa8f320b849739fa98c7d12ffbe9c,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",Johann Sebastian Bach,0.252,0.0148,3,-33.917,1,0.0427,0.995,0.849,0.108,0.343,135.694,Romance
1NechTDnTtSaciAT6gmvJQ,early romantic era,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen","./scrapes/Romance/Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen.mp3",https://p.scdn.co/mp3-preview/b45678947e09f1b06017bd2f92909a9fcd9ea7ed?cid=04efa8f320b849739fa98c7d12ffbe9c,"Schumann: 12 Gedichte aus Liebesfrühling, Op. 37: No. 11: Warum willst du andre fragen.mp3",Clara Schumann,0.238,0.00484,8,-31.76,1,0.0393,0.995,0.95,0.121,0.0394,70.821,Romance
0jOnZhF75V68VsBObWx2XO,late romantic era,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","./scrapes/Romance/The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/28857efb335b1ca10e02f1612c426b9810cf2a34?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",Camille Saint-Saëns,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,Romance
7eiTrJ0Q60aF5XeUqgUoDB,polish classical piano,"Cello Sonata in G Minor, Op. 65: III. Largo","./scrapes/Romance/Cello Sonata in G Minor, Op. 65: III. Largo.mp3",https://p.scdn.co/mp3-preview/2475b19354fb0eecae4ff6e35bcdd13f0f0bffad?cid=04efa8f320b849739fa98c7d12ffbe9c,"Cello Sonata in G Minor, Op. 65: III. Largo.mp3",Ewa Kupiec,0.155,0.0056,10,-31.747,1,0.0392,0.985,0.941,0.116,0.0473,84.774,Romance
1Oo7XEqkrwifJn17aA0ocF,classical performance,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Arcadi Volodos,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
0jOnZhF75V68VsBObWx2XO,french romanticism,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","./scrapes/Romance/The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",https://p.scdn.co/mp3-preview/28857efb335b1ca10e02f1612c426b9810cf2a34?cid=04efa8f320b849739fa98c7d12ffbe9c,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano).mp3",Camille Saint-Saëns,0.169,0.0161,9,-31.034,0,0.0442,0.986,0.86,0.0805,0.0573,128.143,Romance
4ksxLnn1ymLGRKnwhba45Y,classical performance,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)","./scrapes/Romance/Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",https://p.scdn.co/mp3-preview/c13604ff72081d4762bbaf2ef0810e2a8d970765?cid=04efa8f320b849739fa98c7d12ffbe9c,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",Lang Lang,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,Romance
49EwpnNNoyCeATcJKI3A4G,german romanticism,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento","./scrapes/Romance/Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",https://p.scdn.co/mp3-preview/3198f682f60189a7378bc6006383db22097893f4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",Johannes Brahms,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,Romance
4ksxLnn1ymLGRKnwhba45Y,classical piano,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)","./scrapes/Romance/Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",https://p.scdn.co/mp3-preview/c13604ff72081d4762bbaf2ef0810e2a8d970765?cid=04efa8f320b849739fa98c7d12ffbe9c,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",Lang Lang,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,Romance
2EAgTVB2EdsMdqaqOk062L,classical era,Frühlingsglaube (Arr. Franz Liszt),./scrapes/Romance/Frühlingsglaube (Arr. Franz Liszt).mp3,https://p.scdn.co/mp3-preview/5de5fbab7d0060ce3bab3e2a3462aabb79bc69ff?cid=04efa8f320b849739fa98c7d12ffbe9c,Frühlingsglaube (Arr. Franz Liszt).mp3,Franz Schubert,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,Romance
1DsqYVJjTCfYmxOnlDPQPr,classical performance,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz)","./scrapes/Romance/Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",https://p.scdn.co/mp3-preview/7e6d90e4a615aba4550efc192a6d9751720c2618?cid=04efa8f320b849739fa98c7d12ffbe9c,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",Joshua Bell,0.196,0.0496,6,-24.536,0,0.0415,0.99,0.933,0.0836,0.0365,81.582,Romance
7mcPqBUHml77xY5RfM0ecF,baroque,"Bach, JS: Goldberg Variations, BWV 988: Aria","./scrapes/Romance/Bach, JS: Goldberg Variations, BWV 988: Aria.mp3",https://p.scdn.co/mp3-preview/0481d6df96ad8f1290ef0891d6dd710dc35cb284?cid=04efa8f320b849739fa98c7d12ffbe9c,"Bach, JS: Goldberg Variations, BWV 988: Aria.mp3",Johann Sebastian Bach,0.277,0.0099,7,-31.727,1,0.0447,0.995,0.908,0.0608,0.189,75.941,Romance
4ksxLnn1ymLGRKnwhba45Y,classical performance,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano)","./scrapes/Romance/Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",https://p.scdn.co/mp3-preview/c13604ff72081d4762bbaf2ef0810e2a8d970765?cid=04efa8f320b849739fa98c7d12ffbe9c,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""On a G String"" (Arr. for Piano).mp3",Lang Lang,0.5,0.0104,2,-26.764,1,0.0622,0.996,0.949,0.0573,0.133,114.76,Romance
2EAgTVB2EdsMdqaqOk062L,classical piano,Frühlingsglaube (Arr. Franz Liszt),./scrapes/Romance/Frühlingsglaube (Arr. Franz Liszt).mp3,https://p.scdn.co/mp3-preview/5de5fbab7d0060ce3bab3e2a3462aabb79bc69ff?cid=04efa8f320b849739fa98c7d12ffbe9c,Frühlingsglaube (Arr. Franz Liszt).mp3,Daniil Trifonov,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,Romance
6N7JzrteJv8lsr1GWYyu0b,french classical piano,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,./scrapes/Romance/Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif.mp3,https://p.scdn.co/mp3-preview/9d2f2efefe64782278a1baa93cfdff48aa106987?cid=04efa8f320b849739fa98c7d12ffbe9c,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif.mp3,Alain Planès,0.343,0.0252,1,-27.013,1,0.0488,0.993,0.932,0.0454,0.0395,67.207,Romance
4M0hZaXRCWJb7zwWbOKx7f,classical,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto","./scrapes/Romance/Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",https://p.scdn.co/mp3-preview/ddaa9289d3545f97a6102180f44c46ad45d37987?cid=04efa8f320b849739fa98c7d12ffbe9c,"Piano Quintet in A Minor, Op. 14: II. Andante sostenuto.mp3",Camille Saint-Saëns,0.166,0.0127,5,-29.865,1,0.0427,0.98,0.417,0.091,0.0525,72.154,Romance
6aD8MeXrjHNz7YgrTLHhyA,victorian britain,"Serenade for Strings in E Minor, Op. 20: II. Larghetto","./scrapes/Romance/Serenade for Strings in E Minor, Op. 20: II. Larghetto.mp3",https://p.scdn.co/mp3-preview/1bf11b5eb37781e8eaff6554ed86468b25e4b020?cid=04efa8f320b849739fa98c7d12ffbe9c,"Serenade for Strings in E Minor, Op. 20: II. Larghetto.mp3",Edward Elgar,0.428,0.003,0,-31.005,1,0.0709,0.995,0.924,0.0889,0.0934,69.108,Romance
1Oo7XEqkrwifJn17aA0ocF,classical piano,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Arcadi Volodos,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
6tOJ0ShJiEx6XXUQ0NgbYj,string quartet,"String Quartet No. 3, Op. 44 No. 1, MWV R30: II. Menuetto. Up poco allegretto","./scrapes/Romance/String Quartet No. 3, Op. 44 No. 1, MWV R30: II. Menuetto. Up poco allegretto.mp3",https://p.scdn.co/mp3-preview/658adec43a6048a0d3decf22390417d1aa767ee4?cid=04efa8f320b849739fa98c7d12ffbe9c,"String Quartet No. 3, Op. 44 No. 1, MWV R30: II. Menuetto. Up poco allegretto.mp3",Doric String Quartet,0.194,0.0205,2,-28.82,1,0.0535,0.924,0.253,0.0776,0.058,110.244,Romance
0AoBVHrn422YM52l4TAS0P,german romanticism,Siegfried Idyll,./scrapes/Romance/Siegfried Idyll.mp3,https://p.scdn.co/mp3-preview/2f78ca24883a070ae3751a933d5fc0c85baddd20?cid=04efa8f320b849739fa98c7d12ffbe9c,Siegfried Idyll.mp3,Richard Wagner,0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,Romance
0AoBVHrn422YM52l4TAS0P,nordic orchestra,Siegfried Idyll,./scrapes/Romance/Siegfried Idyll.mp3,https://p.scdn.co/mp3-preview/2f78ca24883a070ae3751a933d5fc0c85baddd20?cid=04efa8f320b849739fa98c7d12ffbe9c,Siegfried Idyll.mp3,Swedish Chamber Orchestra,0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,Romance
2EAgTVB2EdsMdqaqOk062L,classical performance,Frühlingsglaube (Arr. Franz Liszt),./scrapes/Romance/Frühlingsglaube (Arr. Franz Liszt).mp3,https://p.scdn.co/mp3-preview/5de5fbab7d0060ce3bab3e2a3462aabb79bc69ff?cid=04efa8f320b849739fa98c7d12ffbe9c,Frühlingsglaube (Arr. Franz Liszt).mp3,Daniil Trifonov,0.227,0.00482,8,-36.351,1,0.036,0.993,0.912,0.157,0.0731,70.684,Romance
0AoBVHrn422YM52l4TAS0P,chamber orchestra,Siegfried Idyll,./scrapes/Romance/Siegfried Idyll.mp3,https://p.scdn.co/mp3-preview/2f78ca24883a070ae3751a933d5fc0c85baddd20?cid=04efa8f320b849739fa98c7d12ffbe9c,Siegfried Idyll.mp3,Swedish Chamber Orchestra,0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,Romance
7eiTrJ0Q60aF5XeUqgUoDB,early romantic era,"Cello Sonata in G Minor, Op. 65: III. Largo","./scrapes/Romance/Cello Sonata in G Minor, Op. 65: III. Largo.mp3",https://p.scdn.co/mp3-preview/2475b19354fb0eecae4ff6e35bcdd13f0f0bffad?cid=04efa8f320b849739fa98c7d12ffbe9c,"Cello Sonata in G Minor, Op. 65: III. Largo.mp3",Frédéric Chopin,0.155,0.0056,10,-31.747,1,0.0392,0.985,0.941,0.116,0.0473,84.774,Romance
0AoBVHrn422YM52l4TAS0P,nordic orchestra,Siegfried Idyll,./scrapes/Romance/Siegfried Idyll.mp3,https://p.scdn.co/mp3-preview/2f78ca24883a070ae3751a933d5fc0c85baddd20?cid=04efa8f320b849739fa98c7d12ffbe9c,Siegfried Idyll.mp3,Swedish Chamber Orchestra,0.0695,0.0108,4,-26.729,1,0.0429,0.965,0.76,0.0777,0.0377,75.279,Romance
49EwpnNNoyCeATcJKI3A4G,classical performance,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento","./scrapes/Romance/Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",https://p.scdn.co/mp3-preview/3198f682f60189a7378bc6006383db22097893f4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",Janine Jansen,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,Romance
36BiPe234qbAkX7kKxCF8z,american classical piano,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645","./scrapes/Romance/Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",https://p.scdn.co/mp3-preview/0b4a15cd08af7f4695fddad7c3c3fe0893d8b361?cid=04efa8f320b849739fa98c7d12ffbe9c,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",Murray Perahia,0.252,0.0148,3,-33.917,1,0.0427,0.995,0.849,0.108,0.343,135.694,Romance
6N7JzrteJv8lsr1GWYyu0b,french classical piano,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,./scrapes/Romance/Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif.mp3,https://p.scdn.co/mp3-preview/9d2f2efefe64782278a1baa93cfdff48aa106987?cid=04efa8f320b849739fa98c7d12ffbe9c,Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif.mp3,Alain Planès,0.343,0.0252,1,-27.013,1,0.0488,0.993,0.932,0.0454,0.0395,67.207,Romance
1DsqYVJjTCfYmxOnlDPQPr,violin,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz)","./scrapes/Romance/Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",https://p.scdn.co/mp3-preview/7e6d90e4a615aba4550efc192a6d9751720c2618?cid=04efa8f320b849739fa98c7d12ffbe9c,"Beau soir, L. 6 (Arranged for Violin and Piano by Jascha Heifetz).mp3",Joshua Bell,0.196,0.0496,6,-24.536,0,0.0415,0.99,0.933,0.0836,0.0365,81.582,Romance
1cdNMfQzAhyChjFUwXfYxL,classical performance,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo","./scrapes/Romance/Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",https://p.scdn.co/mp3-preview/114690e7e846d42bdb34e655beff1c21767cb310?cid=04efa8f320b849739fa98c7d12ffbe9c,"Symphony No. 3 in F Major, Op. 153, ""Im Walde"": II. Abteilung: In der Dammerung. Traumerei: Largo.mp3",Bamberg Symphony,0.0691,0.0188,8,-31.77,1,0.0433,0.966,0.929,0.0671,0.0368,75.967,Romance
56uWqDzSqIMbdi3ItnG481,violin,"Vocalise, Op. 34, No. 14","./scrapes/Romance/Vocalise, Op. 34, No. 14.mp3",https://p.scdn.co/mp3-preview/7796b5d394fee3391bd719ba50dff5d5c57ffdbf?cid=04efa8f320b849739fa98c7d12ffbe9c,"Vocalise, Op. 34, No. 14.mp3",Nikolaj Znaider,0.168,0.0613,4,-24.987,0,0.0481,0.974,0.246,0.0836,0.0399,102.674,Romance
49EwpnNNoyCeATcJKI3A4G,late romantic era,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento","./scrapes/Romance/Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",https://p.scdn.co/mp3-preview/3198f682f60189a7378bc6006383db22097893f4?cid=04efa8f320b849739fa98c7d12ffbe9c,"Clarinet Quintet in B Minor, Op. 115: II. Adagio - Più lento.mp3",Johannes Brahms,0.11,0.0438,7,-20.501,1,0.0442,0.965,0.383,0.262,0.0368,80.955,Romance
1Oo7XEqkrwifJn17aA0ocF,russian classical piano,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major","./scrapes/Romance/Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",https://p.scdn.co/mp3-preview/1ad3540408fb3a93d3c10cb35c3ee3d3914fdd50?cid=04efa8f320b849739fa98c7d12ffbe9c,"Sechs Klavierstücke, Op. 118: II. Intermezzo in A Major.mp3",Arcadi Volodos,0.299,0.00626,9,-30.923,1,0.0478,0.994,0.901,0.0823,0.0634,69.043,Romance
7MjEk3ha3TdVVfeYryOIAq,impressionism,Pavane pour une infante défunte,./scrapes/Romance/Pavane pour une infante défunte.mp3,https://p.scdn.co/mp3-preview/73664dabce83f6b41f68b4220c41747aa969f57d?cid=04efa8f320b849739fa98c7d12ffbe9c,Pavane pour une infante défunte.mp3,Maurice Ravel,0.275,0.0036,4,-32.675,0,0.0592,0.994,0.936,0.0646,0.154,62.969,Romance
6VnSkysUFuLEayG0LIQlVF,classical,"Deux Arabesques, L66: No. 1: Andantino con moto","./scrapes/Romance/Deux Arabesques, L66: No. 1: Andantino con moto.mp3",https://p.scdn.co/mp3-preview/32b2a6e6be29b8e411c5dd5dd8c434b261a5bd39?cid=04efa8f320b849739fa98c7d12ffbe9c,"Deux Arabesques, L66: No. 1: Andantino con moto.mp3",Claude Debussy,0.272,0.0132,4,-28.85,1,0.0365,0.99,0.924,0.0875,0.0743,73.368,Romance
36BiPe234qbAkX7kKxCF8z,classical piano,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645","./scrapes/Romance/Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",https://p.scdn.co/mp3-preview/0b4a15cd08af7f4695fddad7c3c3fe0893d8b361?cid=04efa8f320b849739fa98c7d12ffbe9c,"Wachet auf, ruft uns die Stimme, No. 2, BWV 645.mp3",Murray Perahia,0.252,0.0148,3,-33.917,1,0.0427,0.995,0.849,0.108,0.343,135.694,Romance
7eiTrJ0Q60aF5XeUqgUoDB,classical cello,"Cello Sonata in G Minor, Op. 65: III. Largo","./scrapes/Romance/Cello Sonata in G Minor, Op. 65: III. Largo.mp3",https://p.scdn.co/mp3-preview/2475b19354fb0eecae4ff6e35bcdd13f0f0bffad?cid=04efa8f320b849739fa98c7d12ffbe9c,"Cello Sonata in G Minor, Op. 65: III. Largo.mp3",Johannes Moser,0.155,0.0056,10,-31.747,1,0.0392,0.985,0.941,0.116,0.0473,84.774,Romance
